event_time,Timestamp,UserID,SessionID,EventType,ProductID,Amount,Outcome
0 days 00:01:00.900000,01:00.9,6,5,purchase,prod_7771,16.221348251535453,purchase
0 days 00:14:34.400000,14:34.4,6,5,product_view,prod_1787,,
0 days 00:47:41.900000,47:41.9,6,5,page_view,,,
0 days 00:29:01.200000,29:01.2,6,5,logout,,,
0 days 00:11:42.200000,11:42.2,6,5,add_to_cart,prod_9276,,
0 days 00:45:10,45:10.0,6,5,add_to_cart,prod_6876,,
0 days 00:18:19.700000,18:19.7,6,5,logout,,,
0 days 00:24:10.500000,24:10.5,6,6,login,,,
0 days 00:34:19.700000,34:19.7,6,6,product_view,prod_8445,,
0 days 00:38:47.700000,38:47.7,6,6,page_view,,,
0 days 00:15:31.400000,15:31.4,6,6,click,,,
0 days 00:45:46.900000,45:46.9,6,6,click,,,
0 days 00:54:34.100000,54:34.1,6,6,page_view,,,
0 days 00:25:22.900000,25:22.9,6,6,add_to_cart,prod_3143,,
0 days 00:58:20.600000,58:20.6,6,6,product_view,prod_7733,,
0 days 00:49:27.400000,49:27.4,6,6,click,,,
0 days 00:07:11.500000,07:11.5,6,7,product_view,prod_3688,,
0 days 00:58:42.200000,58:42.2,6,7,click,,,
0 days 00:19:28.400000,19:28.4,6,7,logout,,,
0 days 00:29:11.300000,29:11.3,6,7,logout,,,
0 days 00:11:15.900000,11:15.9,6,7,product_view,prod_3402,,
0 days 00:56:55.700000,56:55.7,6,7,purchase,prod_6700,262.1432486809362,purchase
0 days 00:36:36.600000,36:36.6,6,7,logout,,,
0 days 00:01:29.100000,01:29.1,6,7,click,,,
0 days 00:52:35.900000,52:35.9,6,8,logout,,,
0 days 00:36:19.700000,36:19.7,6,8,purchase,prod_6699,160.36370075563912,purchase
0 days 00:06:34,06:34.0,6,8,click,,,
0 days 00:01:03.800000,01:03.8,6,8,product_view,prod_5594,,
0 days 00:49:41.900000,49:41.9,6,8,purchase,prod_8776,117.12979817698856,purchase
0 days 00:25:30.800000,25:30.8,6,8,add_to_cart,prod_4440,,
0 days 00:49:17.400000,49:17.4,6,8,click,,,
0 days 00:44:44.900000,44:44.9,6,9,page_view,,,
0 days 00:14:48.500000,14:48.5,6,9,click,,,
0 days 00:52:00.900000,52:00.9,6,9,click,,,
0 days 00:45:38.300000,45:38.3,6,9,click,,,
0 days 00:14:39.600000,14:39.6,6,9,click,,,
0 days 00:46:20.100000,46:20.1,6,9,add_to_cart,prod_8352,,
0 days 00:20:14.200000,20:14.2,6,9,page_view,,,
0 days 00:48:09,48:09.0,6,9,page_view,,,
0 days 00:30:33.600000,30:33.6,6,9,page_view,,,
0 days 00:18:02.300000,18:02.3,6,10,logout,,,
0 days 00:38:03.200000,38:03.2,6,10,login,,,
0 days 00:08:31.500000,08:31.5,6,10,product_view,prod_9633,,
0 days 00:21:48,21:48.0,6,10,purchase,prod_1875,346.8313457294988,purchase
0 days 00:47:03.200000,47:03.2,6,10,purchase,prod_3829,58.66707174440155,purchase
0 days 00:40:11.500000,40:11.5,6,10,purchase,prod_7808,396.3984395710434,purchase
0 days 00:37:19.600000,37:19.6,6,10,click,,,
0 days 00:20:04.300000,20:04.3,6,10,logout,,,
0 days 00:06:26.300000,06:26.3,7,1,add_to_cart,prod_3625,,
0 days 00:58:55.200000,58:55.2,7,1,add_to_cart,prod_2657,,
0 days 00:55:15.300000,55:15.3,7,1,add_to_cart,prod_1493,,
0 days 00:22:03.200000,22:03.2,7,1,logout,,,
0 days 00:54:04.600000,54:04.6,7,1,click,,,
0 days 00:08:43.400000,08:43.4,7,1,add_to_cart,prod_6171,,
0 days 00:41:18,41:18.0,7,2,page_view,,,
0 days 00:41:00.500000,41:00.5,7,2,purchase,prod_6684,292.7718724782324,purchase
0 days 00:54:05,54:05.0,7,2,page_view,,,
0 days 00:41:18.800000,41:18.8,7,2,product_view,prod_8052,,
0 days 00:43:16.800000,43:16.8,7,2,logout,,,
0 days 00:57:19.800000,57:19.8,7,3,page_view,,,
0 days 00:13:12.100000,13:12.1,7,3,purchase,prod_5674,194.14962634864784,purchase
0 days 00:02:13.100000,02:13.1,7,3,page_view,,,
0 days 00:56:01.300000,56:01.3,7,3,add_to_cart,prod_2686,,
0 days 00:23:58.200000,23:58.2,7,3,product_view,prod_9590,,
0 days 00:58:17.900000,58:17.9,7,3,page_view,,,
0 days 00:24:28,24:28.0,7,3,add_to_cart,prod_7182,,
0 days 00:34:21.800000,34:21.8,7,4,product_view,prod_9962,,
0 days 00:58:37,58:37.0,7,4,purchase,prod_2430,459.1126807169821,purchase
0 days 00:39:38.400000,39:38.4,7,4,logout,,,
0 days 00:15:11.400000,15:11.4,7,4,login,,,
0 days 00:04:38.800000,04:38.8,7,4,login,,,
0 days 00:42:50.300000,42:50.3,7,4,click,,,
0 days 00:11:30.700000,11:30.7,7,4,login,,,
0 days 00:31:46.100000,31:46.1,7,4,purchase,prod_2731,228.3855506482361,purchase
0 days 00:06:34.800000,06:34.8,7,5,product_view,prod_8551,,
0 days 00:59:46.400000,59:46.4,7,5,click,,,
0 days 00:26:25.200000,26:25.2,7,5,page_view,,,
0 days 00:30:31.500000,30:31.5,7,5,page_view,,,
0 days 00:47:02.500000,47:02.5,7,5,add_to_cart,prod_1159,,
0 days 00:09:58.700000,09:58.7,7,5,purchase,prod_7466,120.5910556320263,purchase
0 days 00:12:34.100000,12:34.1,7,5,click,,,
0 days 00:49:23.400000,49:23.4,7,6,purchase,prod_1707,323.1547423440324,purchase
0 days 00:26:22.100000,26:22.1,7,6,purchase,prod_6096,337.94091539211684,purchase
0 days 00:54:19.900000,54:19.9,7,6,product_view,prod_8918,,
0 days 00:39:14.600000,39:14.6,7,6,login,,,
0 days 00:52:48.300000,52:48.3,7,6,add_to_cart,prod_7200,,
0 days 00:34:23.800000,34:23.8,7,6,product_view,prod_8670,,
0 days 00:35:48.800000,35:48.8,7,6,login,,,
0 days 00:55:24.800000,55:24.8,7,7,click,,,
0 days 00:56:36.200000,56:36.2,7,7,product_view,prod_9326,,
0 days 00:19:31,19:31.0,7,7,page_view,,,
0 days 00:22:27.200000,22:27.2,7,7,purchase,prod_4737,163.0086698829556,purchase
0 days 00:13:21.300000,13:21.3,7,7,click,,,
0 days 00:44:50.900000,44:50.9,7,7,page_view,,,
0 days 00:40:06.800000,40:06.8,7,7,page_view,,,
0 days 00:24:31.300000,24:31.3,7,7,page_view,,,
0 days 00:32:55.600000,32:55.6,7,7,logout,,,
0 days 00:20:41.400000,20:41.4,7,7,logout,,,
0 days 00:00:07.200000,00:07.2,7,8,page_view,,,
0 days 00:28:59.700000,28:59.7,7,8,logout,,,
0 days 00:14:04.200000,14:04.2,7,8,click,,,
0 days 00:49:12.700000,49:12.7,7,8,purchase,prod_5147,272.4489065421392,purchase
0 days 00:01:08.200000,01:08.2,7,8,page_view,,,
0 days 00:43:04.200000,43:04.2,7,8,logout,,,
0 days 00:36:47.800000,36:47.8,7,8,purchase,prod_9259,54.07060227677399,purchase
0 days 00:42:45.400000,42:45.4,7,8,click,,,
0 days 00:59:25.300000,59:25.3,7,8,add_to_cart,prod_9306,,
0 days 00:17:24.300000,17:24.3,7,9,click,,,
0 days 00:15:31.300000,15:31.3,7,9,product_view,prod_2073,,
0 days 00:53:09.100000,53:09.1,7,9,purchase,prod_9882,310.3195588168637,purchase
0 days 00:40:52.900000,40:52.9,7,9,product_view,prod_1945,,
0 days 00:35:15.800000,35:15.8,7,9,login,,,
0 days 00:25:58.500000,25:58.5,7,9,logout,,,
0 days 00:10:59.700000,10:59.7,7,9,logout,,,
0 days 00:26:20.200000,26:20.2,7,10,click,,,
0 days 00:18:38.700000,18:38.7,7,10,logout,,,
0 days 00:28:05.700000,28:05.7,7,10,page_view,,,
0 days 00:40:04.800000,40:04.8,7,10,product_view,prod_1280,,
0 days 00:25:19.500000,25:19.5,7,10,click,,,
0 days 00:30:08.500000,30:08.5,7,10,logout,,,
0 days 00:17:30.700000,17:30.7,7,10,page_view,,,
0 days 00:11:13.700000,11:13.7,7,10,purchase,prod_5938,374.6246099086,purchase
0 days 00:56:34.500000,56:34.5,7,10,page_view,,,
0 days 00:42:28.700000,42:28.7,7,10,logout,,,
0 days 00:13:07.900000,13:07.9,8,1,login,,,
0 days 00:25:00.300000,25:00.3,8,1,product_view,prod_5480,,
0 days 00:37:12.300000,37:12.3,8,1,add_to_cart,prod_4476,,
0 days 00:19:05,19:05.0,8,1,login,,,
0 days 00:46:40.600000,46:40.6,8,1,page_view,,,
0 days 00:25:26.100000,25:26.1,8,1,page_view,,,
0 days 00:59:11.100000,59:11.1,8,1,purchase,prod_3413,46.39866150036693,purchase
0 days 00:12:54.700000,12:54.7,8,2,product_view,prod_3402,,
0 days 00:29:37.800000,29:37.8,8,2,click,,,
0 days 00:29:49.200000,29:49.2,8,2,click,,,
0 days 00:28:33.500000,28:33.5,8,2,purchase,prod_4566,184.68529935342968,purchase
0 days 00:11:33.900000,11:33.9,8,2,purchase,prod_7185,382.6710966185258,purchase
0 days 00:19:03.300000,19:03.3,8,2,purchase,prod_1299,158.08618561008643,purchase
0 days 00:01:21.900000,01:21.9,8,2,logout,,,
0 days 00:02:22.100000,02:22.1,8,2,login,,,
0 days 00:27:22,27:22.0,8,2,login,,,
0 days 00:29:18.800000,29:18.8,8,3,logout,,,
0 days 00:10:24.400000,10:24.4,8,3,click,,,
0 days 00:17:07.500000,17:07.5,8,3,login,,,
0 days 00:02:13.300000,02:13.3,8,3,page_view,,,
0 days 00:46:07.100000,46:07.1,8,3,add_to_cart,prod_2475,,
0 days 00:20:51.300000,20:51.3,8,4,page_view,,,
0 days 00:43:10.500000,43:10.5,8,4,logout,,,
0 days 00:25:55.900000,25:55.9,8,4,page_view,,,
0 days 00:11:21.100000,11:21.1,8,4,purchase,prod_2555,160.1649211283565,purchase
0 days 00:56:44.200000,56:44.2,8,4,product_view,prod_9338,,
0 days 00:46:34.900000,46:34.9,8,4,add_to_cart,prod_9722,,
0 days 00:32:48.800000,32:48.8,8,4,product_view,prod_2682,,
0 days 00:51:08.200000,51:08.2,8,5,page_view,,,
0 days 00:25:22,25:22.0,8,5,login,,,
0 days 00:04:44.200000,04:44.2,8,5,click,,,
0 days 00:12:39.700000,12:39.7,8,5,add_to_cart,prod_6008,,
0 days 00:07:53.800000,07:53.8,8,5,product_view,prod_7505,,
0 days 00:21:38.400000,21:38.4,8,6,product_view,prod_1822,,
0 days 00:40:40.700000,40:40.7,8,6,page_view,,,
0 days 00:49:56.600000,49:56.6,8,6,page_view,,,
0 days 00:33:31.100000,33:31.1,8,6,product_view,prod_5542,,
0 days 00:33:04.400000,33:04.4,8,6,purchase,prod_8938,296.3435366750172,purchase
0 days 00:07:14,07:14.0,8,7,add_to_cart,prod_4293,,
0 days 00:16:04.900000,16:04.9,8,7,logout,,,
0 days 00:41:36.400000,41:36.4,8,7,login,,,
0 days 00:55:13,55:13.0,8,7,add_to_cart,prod_6026,,
0 days 00:48:41.400000,48:41.4,8,7,purchase,prod_8590,274.9322419371066,purchase
0 days 00:07:36.700000,07:36.7,8,7,login,,,
0 days 00:36:56.900000,36:56.9,8,7,login,,,
0 days 00:12:48.900000,12:48.9,8,7,add_to_cart,prod_8979,,
0 days 00:02:32.200000,02:32.2,8,8,logout,,,
0 days 00:46:26.900000,46:26.9,8,8,click,,,
0 days 00:25:56.200000,25:56.2,8,8,logout,,,
0 days 00:56:32,56:32.0,8,8,purchase,prod_3922,496.9992808818922,purchase
0 days 00:39:35.700000,39:35.7,8,8,login,,,
0 days 00:20:29.300000,20:29.3,8,9,product_view,prod_4907,,
0 days 00:03:14.900000,03:14.9,8,9,logout,,,
0 days 00:53:53.300000,53:53.3,8,9,product_view,prod_7484,,
0 days 00:58:25.300000,58:25.3,8,9,purchase,prod_4770,375.9403881,purchase
0 days 00:56:23.200000,56:23.2,8,9,product_view,prod_2472,,
0 days 00:37:04.100000,37:04.1,8,9,purchase,prod_7577,343.2405675231445,purchase
0 days 00:37:20.100000,37:20.1,8,9,add_to_cart,prod_1807,,
0 days 00:31:17.200000,31:17.2,8,9,add_to_cart,prod_1170,,
0 days 00:13:20,13:20.0,8,9,purchase,prod_8627,144.39147105270982,purchase
0 days 00:59:44.300000,59:44.3,8,9,product_view,prod_8505,,
0 days 00:49:19.400000,49:19.4,8,10,click,,,
0 days 00:36:17,36:17.0,8,10,logout,,,
0 days 00:58:40.800000,58:40.8,8,10,product_view,prod_8996,,
0 days 00:02:32,02:32.0,8,10,product_view,prod_9086,,
0 days 00:46:04.700000,46:04.7,8,10,logout,,,
0 days 00:32:13.300000,32:13.3,8,10,page_view,,,
0 days 00:56:38.400000,56:38.4,8,10,page_view,,,
0 days 00:01:11.800000,01:11.8,8,10,purchase,prod_9899,29.17119475661796,purchase
0 days 00:58:19.600000,58:19.6,8,10,add_to_cart,prod_4934,,
0 days 00:22:11.500000,22:11.5,9,1,login,,,
0 days 00:58:02,58:02.0,9,1,login,,,
0 days 00:11:56.800000,11:56.8,9,1,click,,,
0 days 00:33:28.600000,33:28.6,9,1,click,,,
0 days 00:00:45.800000,00:45.8,9,1,click,,,
0 days 00:29:18.400000,29:18.4,9,1,logout,,,
0 days 00:18:52.500000,18:52.5,9,1,click,,,
0 days 00:27:33.100000,27:33.1,9,2,login,,,
0 days 00:44:34.700000,44:34.7,9,2,product_view,prod_3593,,
0 days 00:07:50.200000,07:50.2,9,2,login,,,
0 days 00:18:04.500000,18:04.5,9,2,add_to_cart,prod_2015,,
0 days 00:32:29.600000,32:29.6,9,2,product_view,prod_2379,,
0 days 00:15:22.500000,15:22.5,9,2,purchase,prod_1900,172.2425883851518,purchase
0 days 00:26:04.400000,26:04.4,9,2,login,,,
0 days 00:08:20.700000,08:20.7,9,3,login,,,
0 days 00:43:36.400000,43:36.4,9,3,page_view,,,
0 days 00:32:13,32:13.0,9,3,click,,,
0 days 00:04:03.500000,04:03.5,9,3,purchase,prod_1613,411.2508048271096,purchase
0 days 00:12:01.800000,12:01.8,9,3,purchase,prod_3108,349.24613915727804,purchase
0 days 00:27:58.500000,27:58.5,9,3,page_view,,,
0 days 00:27:58.900000,27:58.9,9,3,page_view,,,
0 days 00:55:45.600000,55:45.6,9,3,product_view,prod_4140,,
0 days 00:27:26.200000,27:26.2,9,3,logout,,,
0 days 00:19:01.800000,19:01.8,9,3,click,,,
0 days 00:09:18.500000,09:18.5,9,4,purchase,prod_9911,481.15550899614976,purchase
0 days 00:50:06.700000,50:06.7,9,4,login,,,
0 days 00:21:33,21:33.0,9,4,login,,,
0 days 00:04:44,04:44.0,9,4,login,,,
0 days 00:52:23.900000,52:23.9,9,4,product_view,prod_3717,,
0 days 00:36:04.300000,36:04.3,9,4,product_view,prod_8174,,
0 days 00:49:45.200000,49:45.2,9,4,page_view,,,
0 days 00:33:17.400000,33:17.4,9,4,login,,,
0 days 00:17:52.100000,17:52.1,9,4,click,,,
0 days 00:19:10.100000,19:10.1,9,4,login,,,
0 days 00:32:15.800000,32:15.8,9,5,login,,,
0 days 00:55:43.900000,55:43.9,9,5,login,,,
0 days 00:26:10.700000,26:10.7,9,5,product_view,prod_2533,,
0 days 00:14:25.400000,14:25.4,9,5,logout,,,
0 days 00:44:39.700000,44:39.7,9,5,purchase,prod_5867,282.3510798701011,purchase
0 days 00:20:07.300000,20:07.3,9,6,add_to_cart,prod_5634,,
0 days 00:22:41.200000,22:41.2,9,6,purchase,prod_2240,89.30562161371573,purchase
0 days 00:00:09.700000,00:09.7,9,6,purchase,prod_3536,299.4214138258643,purchase
0 days 00:57:50.500000,57:50.5,9,6,page_view,,,
0 days 00:23:07,23:07.0,9,6,product_view,prod_2868,,
0 days 00:12:54.200000,12:54.2,9,6,add_to_cart,prod_1276,,
0 days 00:31:16.500000,31:16.5,9,6,page_view,,,
0 days 00:32:50.400000,32:50.4,9,6,product_view,prod_6273,,
0 days 00:03:53.800000,03:53.8,9,6,logout,,,
0 days 00:37:16,37:16.0,9,6,click,,,
0 days 00:00:02.700000,00:02.7,9,7,page_view,,,
0 days 00:12:48,12:48.0,9,7,add_to_cart,prod_6468,,
0 days 00:58:12.800000,58:12.8,9,7,click,,,
0 days 00:13:54.900000,13:54.9,9,7,login,,,
0 days 00:11:34.400000,11:34.4,9,7,logout,,,
0 days 00:08:30.200000,08:30.2,9,7,purchase,prod_7259,110.61402010343478,purchase
0 days 00:24:11.400000,24:11.4,9,7,purchase,prod_2947,244.5454037994878,purchase
0 days 00:10:35.700000,10:35.7,9,8,logout,,,
0 days 00:07:38.500000,07:38.5,9,8,product_view,prod_2109,,
0 days 00:41:06.200000,41:06.2,9,8,product_view,prod_5609,,
0 days 00:48:51.800000,48:51.8,9,8,login,,,
0 days 00:14:42.500000,14:42.5,9,8,logout,,,
0 days 00:18:16.300000,18:16.3,9,8,purchase,prod_7369,16.857072250630917,purchase
0 days 00:53:32,53:32.0,9,8,page_view,,,
0 days 00:20:53.900000,20:53.9,9,8,product_view,prod_1259,,
0 days 00:56:00.700000,56:00.7,9,8,page_view,,,
0 days 00:15:04.500000,15:04.5,9,8,click,,,
0 days 00:36:09.500000,36:09.5,9,9,purchase,prod_7192,147.11935813122557,purchase
0 days 00:12:30,12:30.0,9,9,purchase,prod_1331,31.28955914287948,purchase
0 days 00:19:23.400000,19:23.4,9,9,product_view,prod_5644,,
0 days 00:30:25,30:25.0,9,9,add_to_cart,prod_6801,,
0 days 00:31:24.700000,31:24.7,9,9,purchase,prod_6075,378.45970445077705,purchase
0 days 00:57:04.300000,57:04.3,9,9,login,,,
0 days 00:39:54.700000,39:54.7,9,9,click,,,
0 days 00:11:23.300000,11:23.3,9,10,add_to_cart,prod_5714,,
0 days 00:21:53.900000,21:53.9,9,10,login,,,
0 days 00:37:17.600000,37:17.6,9,10,login,,,
0 days 00:05:23.300000,05:23.3,9,10,add_to_cart,prod_4923,,
0 days 00:31:03,31:03.0,9,10,click,,,
0 days 00:33:25.700000,33:25.7,9,10,purchase,prod_7559,464.73008057293765,purchase
0 days 00:52:12.300000,52:12.3,9,10,purchase,prod_8733,304.71686494192824,purchase
0 days 00:30:56.100000,30:56.1,9,10,purchase,prod_9779,411.8057366881594,purchase
0 days 00:12:46,12:46.0,9,10,add_to_cart,prod_9092,,
0 days 00:06:30.800000,06:30.8,10,1,logout,,,
0 days 00:45:17.200000,45:17.2,10,1,logout,,,
0 days 00:33:37.300000,33:37.3,10,1,click,,,
0 days 00:12:34.400000,12:34.4,10,1,add_to_cart,prod_8016,,
0 days 00:28:45.800000,28:45.8,10,1,login,,,
0 days 00:00:28,00:28.0,10,1,product_view,prod_2851,,
0 days 00:03:40.400000,03:40.4,10,2,page_view,,,
0 days 00:59:36.900000,59:36.9,10,2,product_view,prod_7031,,
0 days 00:54:29.100000,54:29.1,10,2,logout,,,
0 days 00:44:26.900000,44:26.9,10,2,login,,,
0 days 00:12:51.700000,12:51.7,10,2,click,,,
0 days 00:05:42,05:42.0,10,2,page_view,,,
0 days 00:02:50.500000,02:50.5,10,2,click,,,
0 days 00:08:18.900000,08:18.9,10,2,product_view,prod_2052,,
0 days 00:30:49.400000,30:49.4,10,2,login,,,
0 days 00:08:55.600000,08:55.6,10,3,product_view,prod_9105,,
0 days 00:39:17.100000,39:17.1,10,3,click,,,
0 days 00:05:11.800000,05:11.8,10,3,page_view,,,
0 days 00:07:20.700000,07:20.7,10,3,login,,,
0 days 00:21:09.500000,21:09.5,10,3,logout,,,
0 days 00:38:51.500000,38:51.5,10,3,purchase,prod_7199,448.7944745341595,purchase
0 days 00:19:14.400000,19:14.4,10,3,purchase,prod_3683,66.47952788516346,purchase
0 days 00:38:44,38:44.0,10,3,logout,,,
0 days 00:31:15.900000,31:15.9,10,3,add_to_cart,prod_7025,,
0 days 00:10:30.500000,10:30.5,10,3,login,,,
0 days 00:52:39.800000,52:39.8,10,4,purchase,prod_5217,339.7062688,purchase
0 days 00:26:10.600000,26:10.6,10,4,page_view,,,
0 days 00:20:51.700000,20:51.7,10,4,purchase,prod_1668,149.26527431579282,purchase
0 days 00:01:01.400000,01:01.4,10,4,purchase,prod_4974,402.2775515922178,purchase
0 days 00:27:34.400000,27:34.4,10,4,logout,,,
0 days 00:53:57.700000,53:57.7,10,4,product_view,prod_4783,,
0 days 00:23:06.900000,23:06.9,10,4,product_view,prod_8905,,
0 days 00:55:44.700000,55:44.7,10,4,page_view,,,
0 days 00:06:19.500000,06:19.5,10,5,logout,,,
0 days 00:10:26.500000,10:26.5,10,5,click,,,
0 days 00:38:35.100000,38:35.1,10,5,logout,,,
0 days 00:07:31.800000,07:31.8,10,5,add_to_cart,prod_5616,,
0 days 00:07:47.400000,07:47.4,10,5,page_view,,,
0 days 00:27:14.300000,27:14.3,10,5,product_view,prod_2321,,
0 days 00:41:40.900000,41:40.9,10,5,logout,,,
0 days 00:54:44.200000,54:44.2,10,6,purchase,prod_6903,52.20736278669316,purchase
0 days 00:01:45.600000,01:45.6,10,6,add_to_cart,prod_3943,,
0 days 00:22:08,22:08.0,10,6,purchase,prod_9897,36.33058484,purchase
0 days 00:58:54.500000,58:54.5,10,6,click,,,
0 days 00:30:49.200000,30:49.2,10,6,purchase,prod_3995,64.82588910132404,purchase
0 days 00:34:09.200000,34:09.2,10,6,purchase,prod_2786,78.15038602,purchase
0 days 00:50:39,50:39.0,10,6,logout,,,
0 days 00:49:53.900000,49:53.9,10,6,page_view,,,
0 days 00:50:17.300000,50:17.3,10,6,login,,,
0 days 00:32:43.400000,32:43.4,10,6,product_view,prod_8360,,
0 days 00:58:42.700000,58:42.7,10,7,purchase,prod_7377,207.14568340181825,purchase
0 days 00:47:31.900000,47:31.9,10,7,purchase,prod_3897,421.8809152757002,purchase
0 days 00:43:15.400000,43:15.4,10,7,purchase,prod_7177,71.32519670073339,purchase
0 days 00:57:08.400000,57:08.4,10,7,login,,,
0 days 00:20:40.600000,20:40.6,10,7,product_view,prod_3714,,
0 days 00:19:53.300000,19:53.3,10,7,add_to_cart,prod_5658,,
0 days 00:52:34.700000,52:34.7,10,8,click,,,
0 days 00:22:22.800000,22:22.8,10,8,login,,,
0 days 00:06:17.800000,06:17.8,10,8,page_view,,,
0 days 00:24:46.400000,24:46.4,10,8,login,,,
0 days 00:04:57.700000,04:57.7,10,8,click,,,
0 days 00:29:01.600000,29:01.6,10,8,page_view,,,
0 days 00:15:31.500000,15:31.5,10,9,purchase,prod_5427,76.86664763864752,purchase
0 days 00:55:50.500000,55:50.5,10,9,login,,,
0 days 00:16:02.200000,16:02.2,10,9,page_view,,,
0 days 00:45:27.800000,45:27.8,10,9,page_view,,,
0 days 00:47:48.700000,47:48.7,10,9,purchase,prod_4326,139.31735837467218,purchase
0 days 00:47:03.900000,47:03.9,10,9,purchase,prod_6199,355.9389306332621,purchase
0 days 00:55:29.600000,55:29.6,10,9,add_to_cart,prod_1448,,
0 days 00:37:48.800000,37:48.8,10,9,page_view,,,
0 days 00:18:26.400000,18:26.4,10,9,add_to_cart,prod_5771,,
0 days 00:04:46.400000,04:46.4,10,9,click,,,
0 days 00:28:05.400000,28:05.4,10,10,product_view,prod_4326,,
0 days 00:31:57.800000,31:57.8,10,10,page_view,,,
0 days 00:48:12.800000,48:12.8,10,10,logout,,,
0 days 00:51:44.300000,51:44.3,10,10,page_view,,,
0 days 00:14:13.700000,14:13.7,10,10,purchase,prod_7071,20.904905350769965,purchase
0 days 00:37:20.900000,37:20.9,10,10,login,,,
0 days 00:36:31.600000,36:31.6,10,10,purchase,prod_7830,288.61379985265734,purchase
0 days 00:02:00,02:00.0,10,10,logout,,,
0 days 00:30:41.500000,30:41.5,10,10,purchase,prod_4425,347.30383278317254,purchase
0 days 00:48:29.500000,48:29.5,11,1,page_view,,,
0 days 00:26:24.900000,26:24.9,11,1,add_to_cart,prod_4862,,
0 days 00:59:47.400000,59:47.4,11,1,logout,,,
0 days 00:38:37.400000,38:37.4,11,1,logout,,,
0 days 00:35:03.400000,35:03.4,11,1,add_to_cart,prod_1234,,
0 days 00:36:16.300000,36:16.3,11,1,login,,,
0 days 00:59:32.500000,59:32.5,11,2,page_view,,,
0 days 00:57:21.300000,57:21.3,11,2,click,,,
0 days 00:55:58.800000,55:58.8,11,2,page_view,,,
0 days 00:47:22.600000,47:22.6,11,2,login,,,
0 days 00:34:53.300000,34:53.3,11,2,login,,,
0 days 00:01:42.100000,01:42.1,11,2,logout,,,
0 days 00:46:24.100000,46:24.1,11,2,click,,,
0 days 00:23:43.400000,23:43.4,11,3,add_to_cart,prod_3912,,
0 days 00:16:05.500000,16:05.5,11,3,click,,,
0 days 00:18:24.300000,18:24.3,11,3,page_view,,,
0 days 00:23:53.900000,23:53.9,11,3,add_to_cart,prod_2021,,
0 days 00:13:04.700000,13:04.7,11,3,login,,,
0 days 00:26:39.400000,26:39.4,11,3,product_view,prod_5749,,
0 days 00:27:09.200000,27:09.2,11,3,page_view,,,
0 days 00:50:31.300000,50:31.3,11,3,purchase,prod_9983,92.0780635368034,purchase
0 days 00:41:11.700000,41:11.7,11,4,purchase,prod_8784,143.53330830829728,purchase
0 days 00:53:20.800000,53:20.8,11,4,logout,,,
0 days 00:41:28.100000,41:28.1,11,4,add_to_cart,prod_4677,,
0 days 00:25:22.900000,25:22.9,11,4,login,,,
0 days 00:17:12.200000,17:12.2,11,4,page_view,,,
0 days 00:09:59.300000,09:59.3,11,4,product_view,prod_9602,,
0 days 00:19:39,19:39.0,11,4,purchase,prod_2715,240.08402859151863,purchase
0 days 00:59:40.500000,59:40.5,11,4,product_view,prod_1757,,
0 days 00:26:27.600000,26:27.6,11,5,page_view,,,
0 days 00:32:11.400000,32:11.4,11,5,login,,,
0 days 00:22:39,22:39.0,11,5,logout,,,
0 days 00:51:56.100000,51:56.1,11,5,click,,,
0 days 00:01:29.900000,01:29.9,11,5,click,,,
0 days 00:05:53.700000,05:53.7,11,5,click,,,
0 days 00:55:14.100000,55:14.1,11,5,add_to_cart,prod_7319,,
0 days 00:27:36.900000,27:36.9,11,5,add_to_cart,prod_4378,,
0 days 00:25:45,25:45.0,11,5,page_view,,,
0 days 00:08:41.800000,08:41.8,11,6,login,,,
0 days 00:11:46.700000,11:46.7,11,6,logout,,,
0 days 00:04:17.500000,04:17.5,11,6,login,,,
0 days 00:46:09.600000,46:09.6,11,6,logout,,,
0 days 00:56:52.800000,56:52.8,11,6,product_view,prod_8199,,
0 days 00:01:15.400000,01:15.4,11,6,logout,,,
0 days 00:53:57.800000,53:57.8,11,6,add_to_cart,prod_9440,,
0 days 00:49:58.100000,49:58.1,11,6,purchase,prod_8995,5.131842924233826,purchase
0 days 00:58:59.900000,58:59.9,11,6,page_view,,,
0 days 00:27:09.600000,27:09.6,11,6,click,,,
0 days 00:51:02.800000,51:02.8,11,7,purchase,prod_4887,23.75274524861841,purchase
0 days 00:06:12.700000,06:12.7,11,7,add_to_cart,prod_2650,,
0 days 00:04:20.900000,04:20.9,11,7,product_view,prod_5235,,
